#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PPFIA3	VAMP2	9606.ENSP00000335614	9606.ENSP00000314214	0	0	0	0	0.086	0	0.900	0.358	0.936
PPFIA3	SYN2	9606.ENSP00000335614	9606.ENSP00000480050	0	0	0	0	0.132	0	0.900	0.350	0.938
PPFIA3	RIMS1	9606.ENSP00000335614	9606.ENSP00000428417	0	0	0	0	0.087	0.131	0.900	0.739	0.976
PPFIA3	UNC13B	9606.ENSP00000335614	9606.ENSP00000367756	0	0	0	0	0.090	0.171	0.900	0.737	0.977
RAB3A	STX1A	9606.ENSP00000222256	9606.ENSP00000222812	0	0	0	0	0.160	0	0.900	0.667	0.969
RAB3A	SYN2	9606.ENSP00000222256	9606.ENSP00000480050	0	0	0	0	0.341	0	0.900	0.606	0.971
RAB3A	VAMP2	9606.ENSP00000222256	9606.ENSP00000314214	0	0	0	0	0.157	0	0.900	0.716	0.974
RAB3A	UNC13B	9606.ENSP00000222256	9606.ENSP00000367756	0	0	0	0	0.116	0	0.900	0.788	0.979
RAB3A	SYN1	9606.ENSP00000222256	9606.ENSP00000295987	0	0	0	0	0.401	0	0.900	0.712	0.981
RAB3A	SYT1	9606.ENSP00000222256	9606.ENSP00000261205	0	0	0	0	0.334	0.053	0.900	0.743	0.981
RAB3A	SNAP25	9606.ENSP00000222256	9606.ENSP00000254976	0	0	0	0	0.411	0	0.900	0.859	0.991
RAB3A	RIMS1	9606.ENSP00000222256	9606.ENSP00000428417	0	0	0	0	0.195	0.454	0.900	0.938	0.996
RIMS1	STX1A	9606.ENSP00000428417	9606.ENSP00000222812	0	0	0	0	0.090	0.379	0.900	0.531	0.969
RIMS1	SNAP25	9606.ENSP00000428417	9606.ENSP00000254976	0	0	0	0	0.314	0.379	0.900	0.681	0.984
RIMS1	SYT1	9606.ENSP00000428417	9606.ENSP00000261205	0	0	0	0.571	0.235	0.379	0.900	0.642	0.962
RIMS1	SYN1	9606.ENSP00000428417	9606.ENSP00000295987	0	0	0	0	0.198	0	0.900	0.562	0.961
RIMS1	VAMP2	9606.ENSP00000428417	9606.ENSP00000314214	0	0	0	0	0.090	0	0.900	0.497	0.950
RIMS1	UNC13B	9606.ENSP00000428417	9606.ENSP00000367756	0	0	0	0	0.100	0.417	0.900	0.959	0.997
RIMS1	SYN2	9606.ENSP00000428417	9606.ENSP00000480050	0	0	0	0	0.201	0	0.900	0.414	0.949
SNAP25	STX1A	9606.ENSP00000254976	9606.ENSP00000222812	0	0	0	0	0.191	0.974	0.900	0.953	0.999
SNAP25	SYN2	9606.ENSP00000254976	9606.ENSP00000480050	0	0	0	0	0.351	0.186	0.900	0.659	0.979
SNAP25	UNC13B	9606.ENSP00000254976	9606.ENSP00000367756	0	0	0	0	0.115	0.305	0.900	0.780	0.984
SNAP25	SYN1	9606.ENSP00000254976	9606.ENSP00000295987	0	0	0	0	0.432	0.186	0.900	0.735	0.986
SNAP25	SYT1	9606.ENSP00000254976	9606.ENSP00000261205	0	0	0	0	0.440	0.974	0.900	0.905	0.999
SNAP25	VAMP2	9606.ENSP00000254976	9606.ENSP00000314214	0	0	0	0	0.176	0.973	0.900	0.965	0.999
STX1A	SYN2	9606.ENSP00000222812	9606.ENSP00000480050	0	0	0	0	0.118	0	0.900	0.527	0.954
STX1A	SYN1	9606.ENSP00000222812	9606.ENSP00000295987	0	0	0	0	0.171	0	0.900	0.582	0.962
STX1A	UNC13B	9606.ENSP00000222812	9606.ENSP00000367756	0	0	0	0	0.063	0.402	0.900	0.823	0.988
STX1A	VAMP2	9606.ENSP00000222812	9606.ENSP00000314214	0	0	0	0	0.097	0.835	0.900	0.928	0.998
STX1A	SYT1	9606.ENSP00000222812	9606.ENSP00000261205	0	0	0	0	0.130	0.974	0.900	0.838	0.999
SYN1	SYT1	9606.ENSP00000295987	9606.ENSP00000261205	0	0	0	0	0.359	0	0.900	0.778	0.984
SYN1	UNC13B	9606.ENSP00000295987	9606.ENSP00000367756	0	0	0	0	0.063	0	0.900	0.459	0.944
SYN1	SYN2	9606.ENSP00000295987	9606.ENSP00000480050	0	0	0	0.957	0.358	0.305	0.900	0.730	0.952
SYN1	VAMP2	9606.ENSP00000295987	9606.ENSP00000314214	0	0	0	0	0.160	0	0.900	0.697	0.972
SYN2	SYT1	9606.ENSP00000480050	9606.ENSP00000261205	0	0	0	0	0.309	0	0.900	0.751	0.981
SYN2	VAMP2	9606.ENSP00000480050	9606.ENSP00000314214	0	0	0	0	0.117	0	0.900	0.573	0.959
SYN2	UNC13B	9606.ENSP00000480050	9606.ENSP00000367756	0	0	0	0	0.063	0	0.900	0.367	0.935
SYT1	UNC13B	9606.ENSP00000261205	9606.ENSP00000367756	0	0	0	0	0.173	0	0.900	0.804	0.982
SYT1	VAMP2	9606.ENSP00000261205	9606.ENSP00000314214	0	0	0	0	0.115	0.474	0.900	0.900	0.994
UNC13B	VAMP2	9606.ENSP00000367756	9606.ENSP00000314214	0	0	0	0	0.062	0.311	0.900	0.710	0.978
